employee_id,salary_gross,currency,pay_frequency,bonus,effective_date
11768,3151,GHS,Biweekly,315,2025-12-02
11769,8302,GHS,Biweekly,415,2025-12-02
11770,5136,GHS,Biweekly,513,2025-12-02
11771,4849,GHS,Monthly,727,2025-12-02
11772,4830,GHS,Monthly,483,2025-12-02
11773,2441,GHS,Monthly,122,2025-12-02
11774,7307,GHS,Monthly,219,2025-12-02
11775,6129,GHS,,919,2025-12-02
11776,7057,GHS,Monthly,0,2025-12-02
11777,7921,GHS,Monthly,1188,2025-12-02
11778,11060,GHS,Monthly,1659,2025-12-02
11779,2043,GHS,Monthly,0,2025-12-02
11780,4395,GHS,Monthly,439,2025-12-02
11781,6918,GHS,Biweekly,207,2025-12-02
11782,3573,GHS,Monthly,,2025-12-02
11783,1995,GHS,Biweekly,199,2025-12-02
11784,11092,GHS,Monthly,554,2025-12-02
11785,8307,GHS,Monthly,830,2025-12-02
11786,,GHS,Monthly,335,2025-12-02
11787,1818,GHS,Monthly,,2025-12-02
11788,7332,GHS,Monthly,366,2025-12-02
11789,3087,GHS,,154,2025-12-02
11790,15301,GHS,Biweekly,0,2025-12-02
11791,,GHS,Monthly,1520,2025-12-02
11792,2159,GHS,,323,2025-12-02
11793,4923,GHS,Monthly,246,2025-12-02
11794,2386,GHS,Biweekly,238,2025-12-02
11795,17878,GHS,Biweekly,0,2025-12-02
11796,1651,GHS,Biweekly,247,2025-12-02
11797,3336,GHS,Biweekly,166,2025-12-02
11798,2751,GHS,Monthly,82,2025-12-02
,4018,GHS,Monthly,401,2025-12-02
11800,6068,GHS,Biweekly,606,
11801,17617,GHS,,528,2025-12-02
11802,8377,GHS,Biweekly,418,2025-12-02
11803,3978,GHS,Monthly,0,2025-12-02
11804,9980,GHS,Monthly,299,2025-12-02
11805,7198,GHS,Monthly,215,2025-12-02
11806,6224,GHS,Monthly,0,2025-12-02
11807,9164,GHS,,458,2025-12-02
11808,5920,GHS,Monthly,296,2025-12-02
11809,4522,GHS,Biweekly,135,2025-12-02
11810,11422,GHS,Biweekly,1713,2025-12-02
11811,3199,GHS,Biweekly,319,2025-12-02
11812,2585,GHS,Biweekly,129,2025-12-02
11813,1562,GHS,Biweekly,234,2025-12-02
11814,15031,,Biweekly,1503,2025-12-02
11815,6920,GHS,Monthly,,2025-12-02
11816,2852,GHS,Biweekly,85,2025-12-02
11817,3564,GHS,Biweekly,178,2025-12-02
11818,13091,GHS,Biweekly,0,2025-12-02
11819,7993,GHS,Monthly,799,2025-12-02
11820,4501,GHS,Biweekly,135,2025-12-02
11821,1504,GHS,Monthly,75,2025-12-02
11822,14974,GHS,Monthly,1497,2025-12-02
,6171,GHS,Monthly,185,2025-12-02
11824,12027,GHS,Biweekly,1202,2025-12-02
11825,17212,GHS,Biweekly,860,2025-12-02
11826,3225,GHS,Monthly,96,2025-12-02
11827,2139,GHS,Biweekly,64,2025-12-02
11828,3177,GHS,Biweekly,0,2025-12-02
11829,4682,GHS,Monthly,702,
11830,7584,GHS,Monthly,0,2025-12-02
11831,10572,GHS,Monthly,1057,2025-12-02
11832,3918,GHS,Biweekly,391,2025-12-02
11833,4521,GHS,Monthly,0,2025-12-02
11834,9344,,Monthly,467,2025-12-02
11835,9100,GHS,Biweekly,1365,2025-12-02
11836,1792,GHS,Monthly,268,2025-12-02
11837,4681,GHS,Biweekly,140,2025-12-02
11838,2924,GHS,,0,2025-12-02
11839,3667,GHS,Biweekly,110,2025-12-02
11840,1192,GHS,Biweekly,35,2025-12-02
11841,5750,GHS,Biweekly,172,2025-12-02
11842,3579,GHS,Biweekly,0,2025-12-02
11843,7778,GHS,Monthly,1166,2025-12-02
11844,5824,GHS,,174,2025-12-02
11845,4331,GHS,Biweekly,216,2025-12-02
11846,,GHS,Biweekly,0,
11847,18624,GHS,Monthly,931,2025-12-02
11848,8514,GHS,Monthly,1277,2025-12-02
11849,7441,GHS,Monthly,372,2025-12-02
11850,5322,GHS,Monthly,532,2025-12-02
11851,16235,GHS,Monthly,487,2025-12-02
11852,8794,GHS,Monthly,1319,2025-12-02
11853,9040,,Biweekly,1356,2025-12-02
11854,4719,GHS,Monthly,707,2025-12-02
11855,,GHS,Biweekly,526,2025-12-02
11856,5932,,Monthly,593,2025-12-02
11857,,GHS,Monthly,889,2025-12-02
11858,17115,GHS,Monthly,2567,2025-12-02
11859,12798,GHS,Biweekly,383,2025-12-02
11860,4848,GHS,Monthly,727,2025-12-02
11861,2244,GHS,,112,2025-12-02
11862,10460,GHS,Biweekly,1046,2025-12-02
11863,1932,GHS,Monthly,57,2025-12-02
,8984,GHS,Monthly,898,2025-12-02
11865,5850,GHS,Biweekly,585,2025-12-02
11866,11081,GHS,Biweekly,554,2025-12-02
11867,5682,GHS,Monthly,568,2025-12-02
11868,6372,GHS,Biweekly,0,2025-12-02
11869,6166,GHS,Monthly,184,2025-12-02
11870,3609,GHS,Biweekly,0,2025-12-02
11871,4029,GHS,Biweekly,402,2025-12-02
11872,2481,GHS,Biweekly,74,2025-12-02
11873,12384,GHS,Biweekly,619,2025-12-02
11874,,GHS,Biweekly,668,2025-12-02
11875,7754,GHS,Monthly,0,2025-12-02
11876,2767,GHS,Biweekly,276,2025-12-02
11877,1142,GHS,Biweekly,114,2025-12-02
,3057,GHS,Biweekly,458,2025-12-02
11879,3449,GHS,Monthly,103,2025-12-02
11880,5176,GHS,Biweekly,0,2025-12-02
11881,2392,,Monthly,358,2025-12-02
11882,,GHS,Monthly,210,2025-12-02
11883,6463,,,646,2025-12-02
11884,11308,GHS,Biweekly,1696,2025-12-02
11885,11453,,Biweekly,572,2025-12-02
11886,4395,GHS,,0,2025-12-02
11887,5981,GHS,Biweekly,179,2025-12-02
11888,7908,GHS,Monthly,237,2025-12-02
11889,12295,GHS,Biweekly,614,2025-12-02
11890,3214,GHS,Biweekly,160,2025-12-02
11891,13406,GHS,Biweekly,0,2025-12-02
11892,8670,GHS,Monthly,433,2025-12-02
11893,14296,GHS,,714,2025-12-02
11894,10171,GHS,Biweekly,1525,2025-12-02
11895,2452,GHS,Biweekly,245,2025-12-02
11896,10868,GHS,Biweekly,543,2025-12-02
11897,5944,GHS,Monthly,594,2025-12-02
11898,10201,GHS,Monthly,510,2025-12-02
11899,3955,GHS,Biweekly,,2025-12-02
11900,1622,GHS,Biweekly,243,2025-12-02
11901,5927,GHS,Biweekly,177,2025-12-02
11902,1532,GHS,Biweekly,45,2025-12-02
11903,5271,GHS,Monthly,158,2025-12-02
11904,3209,GHS,Monthly,0,2025-12-02
11905,2448,GHS,Biweekly,367,2025-12-02
11906,7978,GHS,Monthly,1196,2025-12-02
11907,14308,GHS,Monthly,715,2025-12-02
11908,,GHS,Biweekly,945,2025-12-02
11909,1252,GHS,Biweekly,187,2025-12-02
11910,5933,GHS,Monthly,593,2025-12-02
11911,3947,GHS,Biweekly,197,2025-12-02
11912,7852,,Monthly,,2025-12-02
11913,2180,GHS,Biweekly,109,2025-12-02
11914,3426,GHS,Biweekly,342,2025-12-02
11915,1864,GHS,Biweekly,186,2025-12-02
11916,,GHS,Biweekly,1426,2025-12-02
11917,8470,GHS,Biweekly,0,
11918,2990,GHS,Biweekly,299,2025-12-02
11919,5966,GHS,Biweekly,298,2025-12-02
11920,4287,GHS,Biweekly,128,2025-12-02
11921,10601,GHS,Biweekly,0,2025-12-02
11922,6252,GHS,Biweekly,937,2025-12-02
11923,8185,GHS,Biweekly,,2025-12-02
11924,6219,GHS,Monthly,621,2025-12-02
11925,1391,GHS,Biweekly,208,2025-12-02
11926,16425,GHS,Biweekly,492,2025-12-02
11927,7462,GHS,Monthly,373,2025-12-02
11928,4206,GHS,Monthly,630,2025-12-02
11929,4105,GHS,Monthly,123,2025-12-02
,4410,GHS,Monthly,661,2025-12-02
11931,3004,GHS,,90,2025-12-02
11932,5847,GHS,Biweekly,292,2025-12-02
11933,1043,GHS,Biweekly,156,2025-12-02
11934,5107,GHS,Monthly,510,2025-12-02
11935,5965,GHS,Biweekly,178,2025-12-02
11936,9681,GHS,Monthly,484,2025-12-02
11937,7762,GHS,Biweekly,0,2025-12-02
11938,5029,GHS,Biweekly,502,2025-12-02
11939,1857,GHS,Biweekly,55,2025-12-02
11940,4821,GHS,Biweekly,482,2025-12-02
11941,8184,GHS,Monthly,245,
11942,7534,GHS,Biweekly,753,2025-12-02
11943,3219,GHS,Monthly,0,2025-12-02
11944,,GHS,Biweekly,0,2025-12-02
11945,10957,GHS,Monthly,547,2025-12-02
11946,,GHS,Biweekly,0,2025-12-02
11947,9422,GHS,Biweekly,282,2025-12-02
11948,5730,GHS,Biweekly,0,2025-12-02
11949,8542,GHS,Biweekly,0,2025-12-02
11950,2539,GHS,Biweekly,0,2025-12-02
11951,1132,GHS,,169,2025-12-02
,8985,GHS,Monthly,269,2025-12-02
11953,1712,GHS,Monthly,256,2025-12-02
11954,5496,GHS,Monthly,0,2025-12-02
11955,1269,GHS,Monthly,0,2025-12-02
11956,9268,GHS,Monthly,463,2025-12-02
11957,,GHS,,0,2025-12-02
11958,12867,GHS,Biweekly,643,2025-12-02
11959,3874,GHS,Monthly,581,2025-12-02
11960,6153,GHS,Biweekly,307,2025-12-02
11961,3257,GHS,Biweekly,97,2025-12-02
11962,6924,GHS,Monthly,207,2025-12-02
11963,4946,GHS,Biweekly,741,2025-12-02
11964,5031,GHS,Biweekly,503,2025-12-02
11965,5705,GHS,Biweekly,570,2025-12-02
11966,9709,GHS,Biweekly,291,
11967,2331,GHS,Monthly,69,2025-12-02
11968,4220,GHS,Biweekly,633,
,7030,GHS,Monthly,351,2025-12-02
11970,1338,GHS,Biweekly,,2025-12-02
11971,5773,GHS,Monthly,173,2025-12-02
11972,2182,GHS,Monthly,109,
11973,9231,GHS,Monthly,0,2025-12-02
11974,8322,GHS,Biweekly,0,2025-12-02
11975,4727,GHS,Monthly,236,2025-12-02
11976,5838,GHS,Monthly,291,2025-12-02
11977,4662,GHS,Biweekly,0,2025-12-02
11978,6202,GHS,,186,2025-12-02
11979,4082,GHS,Monthly,122,2025-12-02
11980,17136,GHS,Monthly,1713,2025-12-02
11981,6592,GHS,Monthly,197,2025-12-02
11982,7884,GHS,Monthly,236,2025-12-02
,6617,GHS,Biweekly,0,2025-12-02
11984,4067,GHS,Monthly,610,2025-12-02
11985,3830,GHS,Biweekly,0,2025-12-02
11986,6607,GHS,Monthly,991,2025-12-02
11987,16048,GHS,Monthly,0,2025-12-02
11988,8729,GHS,Monthly,,2025-12-02
11989,3310,GHS,Monthly,496,2025-12-02
11990,8430,GHS,,1264,2025-12-02
11991,3053,GHS,Biweekly,91,2025-12-02
11992,12644,GHS,Biweekly,1896,2025-12-02
11993,1853,GHS,Biweekly,92,2025-12-02
11994,9584,GHS,Monthly,479,2025-12-02
11995,1734,GHS,,260,2025-12-02
11996,7769,GHS,Biweekly,388,
11997,3127,GHS,Biweekly,469,2025-12-02
11998,,GHS,Biweekly,879,2025-12-02
11999,8757,GHS,Monthly,437,2025-12-02
12000,3654,GHS,Biweekly,109,2025-12-02
,12441,GHS,Monthly,373,2025-12-02
12002,8697,GHS,Biweekly,0,2025-12-02
12003,6121,GHS,Monthly,918,2025-12-02
12004,4549,GHS,Monthly,227,2025-12-02
12005,,GHS,Monthly,235,2025-12-02
12006,2758,GHS,Biweekly,413,2025-12-02
12007,5607,GHS,Biweekly,168,2025-12-02
12008,,GHS,Biweekly,521,2025-12-02
12009,10286,GHS,Monthly,1542,2025-12-02
12010,1233,GHS,Biweekly,123,2025-12-02
12011,6546,GHS,Monthly,196,2025-12-02
12012,8411,GHS,Biweekly,252,2025-12-02
12013,6457,GHS,Monthly,322,
12014,,GHS,Monthly,1060,2025-12-02
12015,13793,GHS,Biweekly,413,2025-12-02
12016,6436,GHS,Biweekly,643,2025-12-02
12017,,GHS,Monthly,1047,2025-12-02
12018,6284,GHS,Biweekly,942,2025-12-02
12019,7985,GHS,Biweekly,399,2025-12-02
12020,1684,GHS,Monthly,0,
,1620,GHS,Biweekly,0,2025-12-02
12022,16092,GHS,Biweekly,804,2025-12-02
12023,4515,GHS,Biweekly,677,2025-12-02
12024,8038,GHS,Monthly,1205,
12025,2267,GHS,Biweekly,226,2025-12-02
12026,1747,GHS,Monthly,87,2025-12-02
12027,8800,GHS,Monthly,880,2025-12-02
12028,2823,GHS,Monthly,84,
12029,6167,GHS,Biweekly,616,2025-12-02
12030,3954,GHS,Monthly,593,2025-12-02
12031,8955,GHS,Biweekly,447,2025-12-02
12032,6417,GHS,Monthly,962,2025-12-02
,6921,GHS,,0,2025-12-02
12034,4336,GHS,Monthly,130,2025-12-02
12035,4765,GHS,Monthly,0,2025-12-02
12036,4608,GHS,,460,2025-12-02
12037,13860,GHS,Monthly,0,2025-12-02
12038,3568,GHS,Biweekly,535,
12039,2655,GHS,Biweekly,398,2025-12-02
12040,17915,GHS,Biweekly,1791,2025-12-02
12041,3620,GHS,Monthly,0,2025-12-02
12042,,GHS,Biweekly,385,2025-12-02
12043,1961,GHS,Biweekly,0,2025-12-02
12044,17195,GHS,Biweekly,2579,2025-12-02
12045,1899,GHS,Monthly,56,2025-12-02
12046,16610,GHS,Monthly,498,2025-12-02
12047,5120,GHS,Biweekly,,2025-12-02
12048,5245,GHS,Biweekly,524,2025-12-02
12049,6631,GHS,Monthly,994,2025-12-02
12050,4513,GHS,Biweekly,135,2025-12-02
12051,5344,GHS,Monthly,534,2025-12-02
12052,4492,GHS,Monthly,134,2025-12-02
12053,5322,GHS,Biweekly,266,2025-12-02
12054,13055,GHS,Biweekly,391,2025-12-02
12055,7854,GHS,Biweekly,392,2025-12-02
12056,2272,GHS,Monthly,0,2025-12-02
12057,9436,GHS,,471,2025-12-02
12058,7290,GHS,Biweekly,1093,2025-12-02
12059,13678,GHS,Monthly,683,2025-12-02
12060,2165,GHS,Biweekly,,
12061,4993,GHS,,499,2025-12-02
12062,4615,GHS,Monthly,461,2025-12-02
12063,6171,GHS,Biweekly,617,2025-12-02
12064,8068,GHS,Biweekly,403,2025-12-02
12065,7284,GHS,,728,2025-12-02
12066,4575,GHS,Biweekly,686,2025-12-02
12067,5836,GHS,Biweekly,583,2025-12-02
12068,1019,,Monthly,50,2025-12-02
12069,8616,GHS,Biweekly,861,2025-12-02
12070,1622,GHS,,162,2025-12-02
12071,9039,GHS,Biweekly,1355,2025-12-02
12072,5270,GHS,Monthly,263,2025-12-02
12073,4142,GHS,Monthly,207,2025-12-02
12074,10054,,Monthly,1508,2025-12-02
12075,5085,GHS,Biweekly,508,2025-12-02
12076,1236,GHS,Monthly,61,
12077,2688,GHS,Biweekly,134,2025-12-02
12078,11532,GHS,Biweekly,1153,2025-12-02
12079,7372,GHS,Monthly,1105,2025-12-02
12080,5298,GHS,Biweekly,529,2025-12-02
12081,888,GHS,Monthly,88,2025-12-02
12082,13848,GHS,Biweekly,,2025-12-02
12083,1428,GHS,Monthly,71,2025-12-02
12084,9329,GHS,Biweekly,279,2025-12-02
12085,3779,GHS,Monthly,0,2025-12-02
12086,3378,GHS,Monthly,506,2025-12-02
12087,2462,GHS,Monthly,123,2025-12-02
12088,3304,GHS,Monthly,99,2025-12-02
,,GHS,Monthly,0,2025-12-02
12090,9212,GHS,Biweekly,460,2025-12-02
12091,3784,,Biweekly,113,2025-12-02
12092,5377,GHS,Biweekly,161,2025-12-02
12093,2813,,Biweekly,140,2025-12-02
12094,4071,GHS,Biweekly,,2025-12-02
12095,11845,GHS,Biweekly,0,2025-12-02
12096,2878,GHS,Biweekly,86,2025-12-02
,9807,GHS,Monthly,490,2025-12-02
12098,6311,GHS,Monthly,315,2025-12-02
12099,3446,GHS,Biweekly,172,2025-12-02
12100,9938,GHS,Monthly,1490,2025-12-02
12101,6250,GHS,Biweekly,937,2025-12-02
12102,3750,GHS,Biweekly,187,2025-12-02
12103,3120,GHS,Biweekly,93,2025-12-02
12104,14983,GHS,Monthly,749,2025-12-02
12105,2085,GHS,Monthly,0,2025-12-02
12106,2068,GHS,Monthly,310,2025-12-02
12107,5210,GHS,Biweekly,260,2025-12-02
12108,3714,GHS,Monthly,0,2025-12-02
12109,2670,,Biweekly,133,2025-12-02
12110,4728,GHS,Biweekly,141,2025-12-02
12111,910,GHS,Monthly,136,2025-12-02
12112,1339,GHS,Monthly,66,2025-12-02
12113,5292,GHS,Biweekly,264,2025-12-02
12114,1388,GHS,Biweekly,208,2025-12-02
12115,3281,GHS,Monthly,0,2025-12-02
12116,3652,GHS,Biweekly,,2025-12-02
12117,5141,GHS,Monthly,771,2025-12-02
12118,5894,GHS,Biweekly,294,2025-12-02
12119,9468,GHS,Monthly,473,2025-12-02
12120,1383,GHS,Biweekly,0,2025-12-02
12121,7217,GHS,Biweekly,0,2025-12-02
12122,,GHS,Monthly,0,2025-12-02
12123,10347,GHS,Biweekly,1034,2025-12-02
12124,8190,GHS,Monthly,1228,2025-12-02
12125,15927,GHS,Biweekly,1592,2025-12-02
12126,6367,GHS,Biweekly,318,2025-12-02
12127,1507,GHS,Biweekly,75,2025-12-02
12128,3003,GHS,Monthly,150,2025-12-02
12129,15145,GHS,Monthly,0,2025-12-02
12130,13201,GHS,Biweekly,660,2025-12-02
12131,3009,GHS,Biweekly,0,2025-12-02
12132,,GHS,Monthly,775,2025-12-02
12133,11980,GHS,Monthly,1198,2025-12-02
12134,10036,GHS,Biweekly,1003,2025-12-02
12135,2017,GHS,Biweekly,60,2025-12-02
12136,4051,GHS,Biweekly,121,2025-12-02
12137,7618,GHS,Biweekly,228,2025-12-02
12138,9475,,Biweekly,473,2025-12-02
12139,7606,GHS,Monthly,,2025-12-02
12140,8639,GHS,Monthly,863,2025-12-02
12141,15444,GHS,Monthly,1544,2025-12-02
12142,2609,GHS,Monthly,260,2025-12-02
12143,8108,GHS,Biweekly,810,2025-12-02
12144,9498,GHS,Biweekly,0,2025-12-02
12145,1257,GHS,Monthly,188,2025-12-02
12146,13718,GHS,Monthly,1371,2025-12-02
12147,1333,GHS,Monthly,,2025-12-02
12148,12483,GHS,Biweekly,374,2025-12-02
12149,2523,GHS,Monthly,75,2025-12-02
12150,2128,GHS,,106,2025-12-02
12151,9248,GHS,Biweekly,,2025-12-02
12152,7275,GHS,Biweekly,218,2025-12-02
12153,9475,GHS,,473,2025-12-02
12154,9171,GHS,Biweekly,458,2025-12-02
12155,5825,GHS,Biweekly,174,2025-12-02
12156,7899,,Biweekly,1184,2025-12-02
12157,9361,GHS,Monthly,0,2025-12-02
12158,6706,,,670,2025-12-02
,16893,GHS,Monthly,0,2025-12-02
12160,8935,GHS,Monthly,,2025-12-02
12161,2468,GHS,Monthly,0,2025-12-02
12162,4662,GHS,Biweekly,466,2025-12-02
12163,2675,GHS,Monthly,80,2025-12-02
12164,2828,GHS,Monthly,141,2025-12-02
12165,2895,GHS,Monthly,144,2025-12-02
12166,7395,GHS,Biweekly,0,2025-12-02
12167,1880,GHS,Biweekly,56,2025-12-02
12168,7836,GHS,Biweekly,783,
12169,4549,GHS,,136,2025-12-02
12170,11001,GHS,Monthly,0,2025-12-02
12171,2861,GHS,Monthly,85,2025-12-02
12172,14318,GHS,Monthly,0,2025-12-02
12173,9572,GHS,Biweekly,0,2025-12-02
12174,5294,GHS,Biweekly,794,2025-12-02
12175,1865,GHS,Monthly,93,2025-12-02
,8801,GHS,Monthly,880,2025-12-02
12177,11443,GHS,Biweekly,572,2025-12-02
12178,7455,GHS,Monthly,0,2025-12-02
12179,12971,GHS,Monthly,648,2025-12-02
12180,11503,GHS,Monthly,,2025-12-02
12181,1036,GHS,Biweekly,31,2025-12-02
12182,3324,GHS,Biweekly,99,2025-12-02
12183,2208,GHS,Monthly,220,2025-12-02
12184,2947,GHS,Monthly,442,2025-12-02
12185,2168,GHS,Biweekly,65,2025-12-02
,8051,GHS,Monthly,402,2025-12-02
12187,8303,,Monthly,0,2025-12-02
12188,2376,GHS,Biweekly,118,2025-12-02
12189,,GHS,Biweekly,273,2025-12-02
12190,7999,GHS,Biweekly,0,2025-12-02
12191,4524,GHS,Monthly,135,2025-12-02
12192,5554,GHS,Monthly,833,2025-12-02
12193,3064,GHS,Monthly,306,2025-12-02
12194,3266,GHS,Monthly,0,2025-12-02
12195,3024,GHS,Biweekly,90,2025-12-02
12196,15276,GHS,Biweekly,1527,2025-12-02
12197,2824,GHS,Monthly,282,2025-12-02
12198,1387,GHS,Biweekly,0,2025-12-02
,5410,GHS,Monthly,0,2025-12-02
12200,8665,GHS,Monthly,,2025-12-02
12201,7613,GHS,Monthly,228,2025-12-02
12202,1741,GHS,Monthly,87,2025-12-02
12203,7590,,Biweekly,759,2025-12-02
12204,10419,GHS,Monthly,520,2025-12-02
12205,,GHS,Monthly,154,2025-12-02
12206,3123,GHS,Biweekly,93,2025-12-02
12207,6668,GHS,Monthly,0,2025-12-02
12208,2158,GHS,Biweekly,107,2025-12-02
12209,8764,GHS,Biweekly,876,2025-12-02
12210,1420,GHS,Monthly,213,2025-12-02
12211,8311,,Biweekly,0,2025-12-02
12212,8267,GHS,Biweekly,1240,2025-12-02
12213,3994,GHS,Biweekly,199,2025-12-02
12214,11813,GHS,Biweekly,1771,
12215,3887,GHS,Biweekly,194,2025-12-02
12216,7311,GHS,Monthly,219,2025-12-02
12217,5385,GHS,Biweekly,538,2025-12-02
12218,5617,GHS,Monthly,168,2025-12-02
12219,6497,GHS,Biweekly,324,2025-12-02
12220,4625,GHS,Biweekly,,2025-12-02
12221,11889,GHS,Biweekly,0,2025-12-02
12222,17859,GHS,Biweekly,1785,2025-12-02
12223,2000,GHS,Biweekly,100,2025-12-02
12224,4831,GHS,Biweekly,241,2025-12-02
12225,4148,GHS,Biweekly,414,2025-12-02
12226,13746,GHS,Biweekly,0,2025-12-02
12227,6667,GHS,Biweekly,200,2025-12-02
12228,4147,GHS,Biweekly,622,2025-12-02
12229,7738,GHS,Biweekly,773,2025-12-02
12230,1824,GHS,Monthly,,2025-12-02
12231,,GHS,Monthly,93,2025-12-02
12232,1537,GHS,Biweekly,153,2025-12-02
12233,3633,GHS,,0,2025-12-02
12234,11011,GHS,Monthly,0,2025-12-02
12235,3836,GHS,Biweekly,575,2025-12-02
12236,6059,GHS,Monthly,302,2025-12-02
12237,4412,GHS,Biweekly,441,2025-12-02
12238,7712,GHS,Biweekly,231,2025-12-02
12239,2138,,Biweekly,106,2025-12-02
12240,12232,GHS,Monthly,366,2025-12-02
12241,4568,GHS,Monthly,0,2025-12-02
12242,3981,GHS,Monthly,0,2025-12-02
12243,10107,GHS,,303,2025-12-02
12244,2713,GHS,Biweekly,81,2025-12-02
12245,4335,GHS,Monthly,130,2025-12-02
12246,3480,GHS,Monthly,348,2025-12-02
12247,1564,GHS,Biweekly,156,
12248,19179,GHS,Biweekly,0,2025-12-02
12249,6541,GHS,Biweekly,196,2025-12-02
12250,1503,GHS,Biweekly,0,2025-12-02
12251,5280,GHS,Monthly,158,2025-12-02
12252,3062,GHS,Monthly,306,2025-12-02
12253,7703,GHS,Monthly,385,2025-12-02
12254,2597,GHS,Biweekly,0,2025-12-02
12255,10139,GHS,Biweekly,304,2025-12-02
12256,7992,GHS,Monthly,399,2025-12-02
12257,8640,GHS,Monthly,259,2025-12-02
12258,1549,,Biweekly,232,2025-12-02
12259,17686,GHS,Monthly,884,2025-12-02
12260,11382,GHS,Biweekly,0,2025-12-02
12261,8020,GHS,Monthly,1203,2025-12-02
12262,,GHS,Monthly,0,2025-12-02
12263,2422,GHS,Monthly,72,2025-12-02
12264,9148,GHS,Monthly,1372,2025-12-02
12265,5239,GHS,Monthly,157,2025-12-02
,5755,GHS,Monthly,,2025-12-02
12267,4227,GHS,Biweekly,634,
12268,7648,GHS,,229,2025-12-02
12269,9761,GHS,Biweekly,292,2025-12-02
12270,8784,GHS,Monthly,878,2025-12-02
,14520,GHS,Biweekly,2178,2025-12-02
12272,8433,GHS,Biweekly,0,2025-12-02
12273,2260,,Monthly,339,2025-12-02
12274,7079,GHS,Monthly,353,2025-12-02
12275,3780,GHS,Monthly,113,2025-12-02
12276,3282,GHS,Monthly,492,2025-12-02
12277,9498,GHS,Monthly,949,2025-12-02
12278,,GHS,Monthly,255,
12279,7593,GHS,Biweekly,227,2025-12-02
12280,3750,GHS,Biweekly,0,2025-12-02
12281,5436,GHS,Biweekly,271,2025-12-02
12282,7892,GHS,Monthly,1183,2025-12-02
12283,13281,GHS,Monthly,1992,2025-12-02
12284,4431,GHS,Monthly,0,2025-12-02
12285,,,Biweekly,80,2025-12-02
12286,6267,GHS,Biweekly,940,2025-12-02
12287,15065,GHS,Monthly,0,2025-12-02
12288,3520,GHS,Monthly,176,2025-12-02
12289,,,Monthly,1358,2025-12-02
,9369,GHS,Biweekly,281,2025-12-02
12291,11011,GHS,Biweekly,1651,2025-12-02
12292,9512,GHS,Biweekly,0,2025-12-02
,8230,GHS,Monthly,1234,2025-12-02
12294,7947,GHS,Monthly,238,2025-12-02
12295,2195,GHS,Biweekly,0,2025-12-02
12296,,GHS,Biweekly,1327,2025-12-02
12297,6963,GHS,Biweekly,696,2025-12-02
12298,6296,GHS,Monthly,0,2025-12-02
12299,5818,GHS,Monthly,0,2025-12-02
12300,5299,GHS,,264,2025-12-02
12301,7472,GHS,Biweekly,224,2025-12-02
12302,12934,GHS,Monthly,1293,2025-12-02
12303,2046,GHS,Monthly,61,2025-12-02
12304,2818,GHS,Monthly,281,2025-12-02
12305,4764,GHS,Biweekly,476,2025-12-02
12306,2502,GHS,Monthly,0,2025-12-02
12307,1852,GHS,Biweekly,55,2025-12-02
12308,4925,GHS,Biweekly,738,2025-12-02
12309,8950,GHS,Monthly,,2025-12-02
12310,10875,GHS,Monthly,1087,2025-12-02
12311,9264,GHS,,463,2025-12-02
12312,2385,GHS,Biweekly,357,2025-12-02
12313,,GHS,Monthly,551,2025-12-02
12314,6481,GHS,Monthly,194,2025-12-02
12315,1796,GHS,Monthly,0,2025-12-02
12316,1165,GHS,Monthly,174,2025-12-02
12317,3067,GHS,Monthly,306,2025-12-02
12318,7819,GHS,Biweekly,234,2025-12-02
12319,3879,GHS,Monthly,0,2025-12-02
12320,9074,GHS,,,2025-12-02
12321,10804,GHS,Monthly,324,2025-12-02
12322,1960,GHS,Biweekly,,2025-12-02
12323,3999,GHS,,119,2025-12-02
12324,7513,GHS,Monthly,375,2025-12-02
12325,12227,GHS,Biweekly,1222,2025-12-02
,1656,GHS,Monthly,82,2025-12-02
12327,5196,GHS,Monthly,779,2025-12-02
12328,5872,GHS,Biweekly,293,2025-12-02
12329,4866,GHS,Biweekly,243,2025-12-02
12330,6310,GHS,Monthly,189,2025-12-02
12331,7491,GHS,Monthly,1123,2025-12-02
12332,2282,GHS,Biweekly,114,2025-12-02
12333,1619,GHS,Biweekly,48,2025-12-02
,5168,GHS,Biweekly,155,2025-12-02
12335,5297,GHS,Monthly,158,2025-12-02
12336,12979,GHS,Biweekly,389,2025-12-02
12337,,GHS,Biweekly,572,2025-12-02
12338,5697,GHS,Monthly,170,2025-12-02
12339,12564,GHS,Biweekly,1256,2025-12-02
12340,1835,GHS,Biweekly,183,2025-12-02
12341,6247,GHS,Monthly,937,
12342,10836,,Biweekly,541,2025-12-02
12343,1774,GHS,Biweekly,53,2025-12-02
12344,3090,GHS,Biweekly,0,2025-12-02
12345,11028,,Biweekly,1102,2025-12-02
12346,,GHS,Biweekly,136,2025-12-02
12347,11120,GHS,Monthly,1112,2025-12-02
12348,8619,GHS,Monthly,430,2025-12-02
12349,7470,GHS,Biweekly,0,2025-12-02
12350,1382,GHS,Biweekly,41,2025-12-02
12351,18347,GHS,Biweekly,2752,2025-12-02
,4510,GHS,Monthly,0,2025-12-02
12353,6245,GHS,Monthly,0,2025-12-02
,,GHS,Biweekly,776,2025-12-02
