review_id,employee_id,review_date,reviewer_id,rating,goals_met,promotion_recommended,comments
22800,,2024-03-21,11222,2,FALSE,FALSE,Needs improvement in key areas.
22801,12801,2024-03-08,13195,5,TRUE,FALSE,Outstanding contributor; top performer.
22802,12802,2024-12-29,13042,4,TRUE,,Strong performance; exceeds expectations.
22803,12803,2024-04-03,11510,,FALSE,FALSE,Strong performance; exceeds expectations.
22804,12804,2024-02-08,11267,4,,FALSE,Strong performance; exceeds expectations.
22805,12805,2025-11-27,11267,4,TRUE,FALSE,Strong performance; exceeds expectations.
22806,12806,2024-08-24,11339,3,FALSE,FALSE,Meets expectations; room for growth.
22807,12807,,11267,4,TRUE,FALSE,Strong performance; exceeds expectations.
22808,12808,2025-06-13,,4,FALSE,FALSE,Strong performance; exceeds expectations.
22809,12809,2024-08-04,10593,4,TRUE,FALSE,Strong performance; exceeds expectations.
22810,12810,2024-11-02,12125,3,FALSE,FALSE,Meets expectations; room for growth.
22811,12811,2025-10-31,12742,5,TRUE,FALSE,Outstanding contributor; top performer.
22812,12812,2024-09-26,12157,3,TRUE,FALSE,Meets expectations; room for growth.
22813,12813,2025-09-15,10758,2,TRUE,FALSE,Needs improvement in key areas.
22814,12814,2024-03-12,13432,3,FALSE,FALSE,Meets expectations; room for growth.
,12815,2025-09-19,11929,2,FALSE,FALSE,Needs improvement in key areas.
22816,12816,2024-03-28,11283,5,TRUE,FALSE,Outstanding contributor; top performer.
22817,12817,2024-08-05,12140,4,TRUE,TRUE,Strong performance; exceeds expectations.
22818,12818,2024-08-19,10601,2,TRUE,FALSE,Needs improvement in key areas.
22819,12819,2025-03-03,12543,4,TRUE,FALSE,Strong performance; exceeds expectations.
22820,12820,2025-04-11,11104,3,FALSE,FALSE,Meets expectations; room for growth.
22821,,2025-07-18,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22822,12822,2023-12-22,13263,2,TRUE,FALSE,Needs improvement in key areas.
22823,12823,2024-12-28,12571,4,TRUE,FALSE,Strong performance; exceeds expectations.
22824,12824,2025-02-26,10798,1,TRUE,FALSE,Needs improvement in key areas.
22825,12825,2025-07-20,11729,4,TRUE,FALSE,Strong performance; exceeds expectations.
22826,12826,,12509,4,TRUE,FALSE,Strong performance; exceeds expectations.
22827,12827,2024-09-14,10517,2,TRUE,FALSE,Needs improvement in key areas.
22828,12828,2025-11-21,12703,5,FALSE,TRUE,Outstanding contributor; top performer.
22829,12829,2024-05-26,10703,5,FALSE,FALSE,Outstanding contributor; top performer.
22830,12830,2024-02-14,12153,5,TRUE,FALSE,Outstanding contributor; top performer.
22831,12831,2025-04-01,12435,3,,FALSE,
22832,12832,2025-06-22,11745,3,TRUE,FALSE,Meets expectations; room for growth.
22833,12833,2024-09-19,12824,,FALSE,FALSE,Meets expectations; room for growth.
22834,12834,2024-01-01,12543,,TRUE,FALSE,Outstanding contributor; top performer.
22835,12835,2025-04-09,12472,3,TRUE,FALSE,Meets expectations; room for growth.
22836,12836,2025-09-20,11664,4,FALSE,FALSE,Strong performance; exceeds expectations.
22837,12837,2025-07-09,11222,4,TRUE,FALSE,Strong performance; exceeds expectations.
22838,12838,2025-09-20,13133,5,TRUE,FALSE,Outstanding contributor; top performer.
22839,12839,2025-04-04,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22840,12840,2025-08-25,11604,3,TRUE,FALSE,Meets expectations; room for growth.
22841,12841,2025-01-10,12824,3,TRUE,FALSE,Meets expectations; room for growth.
22842,12842,2024-08-24,12415,3,FALSE,FALSE,Meets expectations; room for growth.
22843,12843,2024-04-17,13287,3,TRUE,FALSE,Meets expectations; room for growth.
22844,12844,2024-05-25,12772,3,,FALSE,Meets expectations; room for growth.
22845,12845,2024-12-12,10463,4,TRUE,FALSE,Strong performance; exceeds expectations.
22846,12846,2025-10-23,12703,4,TRUE,FALSE,Strong performance; exceeds expectations.
22847,12847,2024-09-17,13166,5,FALSE,FALSE,Outstanding contributor; top performer.
22848,12848,2024-08-20,10947,3,FALSE,,Meets expectations; room for growth.
22849,12849,2024-06-16,11145,4,TRUE,TRUE,Strong performance; exceeds expectations.
22850,12850,2024-07-04,10454,4,TRUE,FALSE,Strong performance; exceeds expectations.
22851,12851,2025-10-15,12571,4,TRUE,FALSE,
22852,12852,2025-10-31,11222,4,TRUE,FALSE,Strong performance; exceeds expectations.
22853,12853,2024-11-25,12338,4,FALSE,FALSE,Strong performance; exceeds expectations.
22854,12854,2024-01-02,13218,4,TRUE,FALSE,Strong performance; exceeds expectations.
22855,12855,2024-11-20,10046,3,TRUE,FALSE,Meets expectations; room for growth.
22856,12856,2024-08-10,11691,3,TRUE,FALSE,Meets expectations; room for growth.
22857,12857,2024-10-12,13432,4,TRUE,FALSE,
22858,12858,2025-02-28,12339,4,TRUE,FALSE,Strong performance; exceeds expectations.
22859,12859,,,5,FALSE,FALSE,Outstanding contributor; top performer.
22860,12860,2025-04-27,10958,,FALSE,FALSE,Strong performance; exceeds expectations.
22861,,2025-05-02,12408,4,TRUE,FALSE,Strong performance; exceeds expectations.
22862,12862,2025-06-26,11736,3,TRUE,FALSE,Meets expectations; room for growth.
22863,12863,2024-09-12,10231,5,TRUE,FALSE,
22864,12864,2024-06-16,12140,5,TRUE,FALSE,Outstanding contributor; top performer.
22865,12865,2025-03-06,12543,4,,FALSE,Strong performance; exceeds expectations.
22866,12866,,11272,2,TRUE,FALSE,Needs improvement in key areas.
22867,12867,2023-12-31,10582,4,TRUE,FALSE,Strong performance; exceeds expectations.
,12868,2024-02-01,12847,1,TRUE,FALSE,Needs improvement in key areas.
,12869,2024-10-16,12522,5,FALSE,FALSE,Outstanding contributor; top performer.
22870,12870,2024-07-02,,3,FALSE,FALSE,Meets expectations; room for growth.
22871,12871,2025-04-02,10189,4,FALSE,TRUE,Strong performance; exceeds expectations.
22872,12872,2025-04-12,12565,2,TRUE,FALSE,Needs improvement in key areas.
22873,12873,2025-02-21,11353,2,TRUE,FALSE,Needs improvement in key areas.
22874,12874,2024-03-23,,,TRUE,FALSE,
22875,12875,2023-12-26,11145,3,TRUE,FALSE,Meets expectations; room for growth.
22876,12876,2025-03-20,11991,3,FALSE,,Meets expectations; room for growth.
22877,12877,2025-02-15,11547,4,TRUE,FALSE,Strong performance; exceeds expectations.
22878,12878,2025-01-20,12001,1,TRUE,FALSE,Needs improvement in key areas.
22879,12879,2024-02-07,11929,4,TRUE,,Strong performance; exceeds expectations.
22880,12880,,12441,3,TRUE,FALSE,Meets expectations; room for growth.
22881,12881,2024-11-02,10589,4,FALSE,FALSE,Strong performance; exceeds expectations.
22882,12882,2025-10-07,11945,2,TRUE,FALSE,Needs improvement in key areas.
,12883,2024-09-07,12314,3,TRUE,FALSE,Meets expectations; room for growth.
22884,12884,2024-09-07,12760,3,TRUE,FALSE,Meets expectations; room for growth.
22885,12885,2025-07-20,,3,,FALSE,Meets expectations; room for growth.
22886,12886,2024-01-13,12205,2,TRUE,,Needs improvement in key areas.
22887,12887,2024-01-12,12847,3,FALSE,FALSE,Meets expectations; room for growth.
22888,12888,2024-06-02,12019,1,FALSE,FALSE,Needs improvement in key areas.
22889,12889,2025-11-26,12435,3,FALSE,FALSE,Meets expectations; room for growth.
22890,12890,2024-01-20,12067,4,TRUE,FALSE,Strong performance; exceeds expectations.
22891,12891,2024-07-01,13133,2,TRUE,FALSE,Needs improvement in key areas.
22892,12892,2025-07-11,11578,3,TRUE,FALSE,Meets expectations; room for growth.
22893,12893,2024-08-01,12495,5,TRUE,TRUE,Outstanding contributor; top performer.
22894,12894,2023-12-24,10720,4,TRUE,FALSE,Strong performance; exceeds expectations.
22895,12895,2024-03-30,10800,3,,FALSE,Meets expectations; room for growth.
22896,12896,2024-10-28,10041,5,FALSE,FALSE,Outstanding contributor; top performer.
22897,12897,2024-06-16,10292,4,TRUE,FALSE,Strong performance; exceeds expectations.
22898,12898,2025-09-02,10589,5,FALSE,FALSE,Outstanding contributor; top performer.
22899,12899,2024-11-17,10332,2,FALSE,FALSE,Needs improvement in key areas.
22900,12900,2025-02-28,10465,3,TRUE,,Meets expectations; room for growth.
22901,12901,2023-12-27,12153,4,TRUE,TRUE,Strong performance; exceeds expectations.
,12902,2024-04-13,11590,5,TRUE,TRUE,Outstanding contributor; top performer.
22903,12903,2024-03-25,11508,3,FALSE,FALSE,Meets expectations; room for growth.
22904,12904,2024-10-13,10394,3,TRUE,FALSE,Meets expectations; room for growth.
22905,12905,2024-09-29,10947,3,TRUE,FALSE,Meets expectations; room for growth.
22906,12906,2024-09-18,11353,4,TRUE,FALSE,Strong performance; exceeds expectations.
22907,12907,2024-08-04,11791,4,TRUE,TRUE,Strong performance; exceeds expectations.
22908,12908,2024-09-11,13312,2,,FALSE,Needs improvement in key areas.
22909,12909,2025-01-14,10352,4,FALSE,FALSE,Strong performance; exceeds expectations.
22910,12910,2025-07-18,11520,3,TRUE,FALSE,Meets expectations; room for growth.
22911,12911,2023-12-16,10090,4,TRUE,FALSE,Strong performance; exceeds expectations.
22912,12912,2025-09-01,12623,3,TRUE,FALSE,Meets expectations; room for growth.
22913,12913,2025-01-26,,4,TRUE,FALSE,Strong performance; exceeds expectations.
22914,12914,2025-07-08,12571,5,FALSE,FALSE,Outstanding contributor; top performer.
22915,12915,2025-08-07,11745,3,TRUE,FALSE,Meets expectations; room for growth.
22916,12916,2024-02-13,10332,3,FALSE,FALSE,Meets expectations; room for growth.
22917,12917,2025-04-01,10482,5,TRUE,,Outstanding contributor; top performer.
22918,12918,2024-05-30,13195,5,,FALSE,Outstanding contributor; top performer.
22919,12919,2025-11-29,12205,5,TRUE,FALSE,Outstanding contributor; top performer.
22920,12920,2025-09-28,10517,2,TRUE,FALSE,Needs improvement in key areas.
22921,12921,2023-12-14,10465,5,TRUE,FALSE,Outstanding contributor; top performer.
22922,12922,2025-09-24,11105,4,FALSE,TRUE,Strong performance; exceeds expectations.
22923,12923,2025-07-03,11729,4,TRUE,FALSE,Strong performance; exceeds expectations.
22924,12924,2024-09-20,10800,3,FALSE,FALSE,Meets expectations; room for growth.
22925,12925,2025-01-30,12157,4,TRUE,FALSE,Strong performance; exceeds expectations.
22926,12926,,11292,4,TRUE,FALSE,Strong performance; exceeds expectations.
22927,12927,2025-04-14,12010,2,FALSE,FALSE,Needs improvement in key areas.
22928,12928,2025-05-09,10725,3,,FALSE,Meets expectations; room for growth.
22929,12929,2024-12-20,13261,2,TRUE,FALSE,
22930,12930,2024-01-26,11691,3,TRUE,FALSE,Meets expectations; room for growth.
22931,12931,2025-08-25,11724,4,FALSE,FALSE,Strong performance; exceeds expectations.
22932,12932,2024-01-10,12551,5,TRUE,FALSE,Outstanding contributor; top performer.
22933,12933,2025-06-22,12509,3,TRUE,FALSE,Meets expectations; room for growth.
22934,12934,2024-02-03,10383,2,,FALSE,Needs improvement in key areas.
22935,12935,,11220,4,TRUE,FALSE,Strong performance; exceeds expectations.
22936,12936,2024-11-02,12495,2,TRUE,FALSE,Needs improvement in key areas.
22937,12937,2025-06-22,11033,,FALSE,FALSE,Meets expectations; room for growth.
22938,12938,2024-04-08,11218,4,TRUE,FALSE,Strong performance; exceeds expectations.
22939,12939,2024-08-17,12875,4,TRUE,FALSE,Strong performance; exceeds expectations.
22940,12940,2024-09-12,12214,4,FALSE,FALSE,Strong performance; exceeds expectations.
22941,12941,2025-02-02,12157,5,TRUE,TRUE,Outstanding contributor; top performer.
22942,12942,2025-01-21,11248,4,TRUE,TRUE,Strong performance; exceeds expectations.
,12943,2024-12-22,11704,3,TRUE,FALSE,Meets expectations; room for growth.
22944,12944,2025-11-26,12708,3,TRUE,FALSE,Meets expectations; room for growth.
22945,12945,2024-04-13,11037,3,TRUE,FALSE,Meets expectations; room for growth.
22946,,2025-04-04,12875,2,FALSE,FALSE,Needs improvement in key areas.
22947,12947,2024-06-26,13219,5,FALSE,FALSE,Outstanding contributor; top performer.
22948,12948,2024-11-28,11072,4,TRUE,FALSE,Strong performance; exceeds expectations.
22949,12949,,10369,4,TRUE,FALSE,Strong performance; exceeds expectations.
22950,12950,2025-07-27,11145,4,TRUE,FALSE,Strong performance; exceeds expectations.
,12951,2025-09-21,11150,5,,FALSE,Outstanding contributor; top performer.
22952,12952,2025-05-09,10587,4,TRUE,FALSE,Strong performance; exceeds expectations.
22953,12953,2024-09-17,10319,4,FALSE,FALSE,Strong performance; exceeds expectations.
22954,12954,2024-02-03,13035,4,TRUE,FALSE,Strong performance; exceeds expectations.
22955,12955,2024-02-28,12522,2,FALSE,FALSE,Needs improvement in key areas.
22956,12956,2025-07-29,,3,TRUE,,Meets expectations; room for growth.
22957,12957,2024-07-16,13042,4,TRUE,FALSE,Strong performance; exceeds expectations.
22958,12958,2024-09-28,11157,5,TRUE,FALSE,Outstanding contributor; top performer.
22959,12959,2025-06-01,13392,2,FALSE,FALSE,Needs improvement in key areas.
22960,12960,2025-04-30,13261,3,FALSE,FALSE,Meets expectations; room for growth.
22961,12961,2024-02-24,10332,3,TRUE,FALSE,Meets expectations; room for growth.
22962,12962,,13245,,FALSE,TRUE,Outstanding contributor; top performer.
22963,12963,2025-11-02,12291,4,FALSE,FALSE,Strong performance; exceeds expectations.
22964,12964,2025-10-13,12291,4,TRUE,FALSE,Strong performance; exceeds expectations.
22965,12965,2025-04-22,10394,3,,FALSE,Meets expectations; room for growth.
,12966,2025-09-29,11027,4,TRUE,FALSE,Strong performance; exceeds expectations.
22967,12967,2024-02-26,12099,4,TRUE,FALSE,Strong performance; exceeds expectations.
22968,12968,,11590,5,FALSE,TRUE,Outstanding contributor; top performer.
22969,12969,2024-06-28,11543,1,TRUE,FALSE,Needs improvement in key areas.
22970,12970,,10959,4,FALSE,FALSE,Strong performance; exceeds expectations.
22971,12971,2024-05-23,10094,4,,FALSE,Strong performance; exceeds expectations.
22972,12972,2024-02-12,11638,4,FALSE,FALSE,
22973,12973,2024-05-26,11944,3,TRUE,FALSE,Meets expectations; room for growth.
22974,12974,2024-07-03,12339,5,FALSE,TRUE,Outstanding contributor; top performer.
22975,12975,2024-06-13,13115,,FALSE,FALSE,
22976,12976,2024-04-04,,4,TRUE,TRUE,Strong performance; exceeds expectations.
22977,12977,2024-07-14,13120,3,,FALSE,Meets expectations; room for growth.
22978,12978,2025-02-15,12150,3,TRUE,FALSE,Meets expectations; room for growth.
22979,12979,2025-05-12,13392,3,TRUE,FALSE,Meets expectations; room for growth.
22980,12980,2024-06-08,12772,5,,,Outstanding contributor; top performer.
22981,12981,2024-06-24,11248,3,TRUE,FALSE,Meets expectations; room for growth.
22982,12982,2024-04-14,10281,4,TRUE,FALSE,Strong performance; exceeds expectations.
22983,12983,2025-07-07,11145,1,TRUE,FALSE,Needs improvement in key areas.
22984,12984,2024-11-16,11121,4,TRUE,TRUE,Strong performance; exceeds expectations.
,12985,2025-06-29,13229,4,FALSE,FALSE,Strong performance; exceeds expectations.
22986,12986,2024-05-16,12205,4,TRUE,FALSE,
22987,12987,2024-04-21,11549,3,TRUE,FALSE,Meets expectations; room for growth.
22988,12988,,11248,4,,,Strong performance; exceeds expectations.
22989,12989,2025-08-14,12099,4,TRUE,FALSE,Strong performance; exceeds expectations.
22990,12990,2024-06-29,13245,3,TRUE,FALSE,Meets expectations; room for growth.
22991,12991,2025-08-15,12787,4,TRUE,FALSE,Strong performance; exceeds expectations.
22992,,2024-05-30,12182,4,FALSE,FALSE,Strong performance; exceeds expectations.
22993,12993,2025-01-04,12623,5,TRUE,FALSE,Outstanding contributor; top performer.
22994,12994,2025-05-24,11072,4,TRUE,FALSE,Strong performance; exceeds expectations.
22995,12995,2025-04-23,11218,3,TRUE,FALSE,Meets expectations; room for growth.
22996,12996,2025-10-04,13470,4,TRUE,TRUE,Strong performance; exceeds expectations.
22997,12997,2024-11-30,,5,FALSE,FALSE,Outstanding contributor; top performer.
22998,12998,2025-09-05,10099,3,FALSE,FALSE,Meets expectations; room for growth.
22999,12999,2024-01-27,11499,3,TRUE,FALSE,Meets expectations; room for growth.
23000,13000,2024-01-19,,3,TRUE,FALSE,Meets expectations; room for growth.
,13001,2024-06-13,13268,4,TRUE,FALSE,Strong performance; exceeds expectations.
23002,13002,2024-08-08,11248,4,,FALSE,Strong performance; exceeds expectations.
23003,13003,2025-08-26,12472,3,TRUE,FALSE,Meets expectations; room for growth.
23004,13004,,11938,1,TRUE,,Needs improvement in key areas.
23005,13005,2024-02-16,12787,3,TRUE,FALSE,
23006,13006,2024-04-08,11353,4,TRUE,FALSE,Strong performance; exceeds expectations.
23007,13007,2024-12-25,12565,3,FALSE,FALSE,Meets expectations; room for growth.
23008,13008,2024-04-10,10587,3,FALSE,FALSE,Meets expectations; room for growth.
23009,13009,2025-11-09,13387,5,TRUE,FALSE,Outstanding contributor; top performer.
23010,13010,2025-11-13,10099,3,FALSE,FALSE,Meets expectations; room for growth.
23011,13011,2024-06-24,12887,,FALSE,FALSE,
23012,13012,2024-01-29,13046,3,FALSE,FALSE,Meets expectations; room for growth.
23013,13013,2025-09-26,12772,,TRUE,FALSE,Strong performance; exceeds expectations.
23014,13014,2025-01-13,13028,3,TRUE,FALSE,Meets expectations; room for growth.
23015,13015,2025-07-22,12754,4,TRUE,FALSE,Strong performance; exceeds expectations.
23016,13016,2023-12-19,10090,3,TRUE,FALSE,Meets expectations; room for growth.
23017,13017,2024-07-01,,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13018,2025-04-07,11510,5,TRUE,TRUE,Outstanding contributor; top performer.
23019,13019,2024-03-12,12291,3,TRUE,FALSE,Meets expectations; room for growth.
23020,13020,2024-08-13,12824,4,,FALSE,Strong performance; exceeds expectations.
23021,13021,2025-03-21,11037,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13022,2024-01-04,10302,1,TRUE,FALSE,Needs improvement in key areas.
23023,13023,2024-12-22,11079,3,FALSE,FALSE,Meets expectations; room for growth.
23024,13024,2024-01-14,12112,3,FALSE,FALSE,Meets expectations; room for growth.
23025,13025,2025-02-08,12019,3,FALSE,FALSE,Meets expectations; room for growth.
23026,13026,2025-09-02,13229,5,FALSE,FALSE,Outstanding contributor; top performer.
23027,13027,2024-01-02,11724,3,TRUE,FALSE,Meets expectations; room for growth.
23028,13028,2024-09-26,11675,3,,FALSE,
,13029,2024-07-02,11139,2,TRUE,FALSE,Needs improvement in key areas.
23030,13030,2025-11-12,12509,4,FALSE,FALSE,Strong performance; exceeds expectations.
23031,13031,2024-01-08,11520,3,TRUE,FALSE,Meets expectations; room for growth.
23032,13032,2024-06-17,10482,3,FALSE,FALSE,Meets expectations; room for growth.
23033,13033,2025-06-30,,5,TRUE,FALSE,Outstanding contributor; top performer.
23034,13034,2025-09-08,10894,3,TRUE,FALSE,Meets expectations; room for growth.
23035,13035,2024-06-18,10750,4,FALSE,FALSE,Strong performance; exceeds expectations.
23036,13036,2024-08-04,10394,3,TRUE,FALSE,Meets expectations; room for growth.
23037,13037,2024-09-30,10076,4,TRUE,TRUE,Strong performance; exceeds expectations.
23038,,2025-07-18,11791,4,TRUE,FALSE,Strong performance; exceeds expectations.
23039,13039,2024-09-29,10367,2,TRUE,FALSE,Needs improvement in key areas.
23040,13040,2024-08-08,12010,4,TRUE,,Strong performance; exceeds expectations.
23041,13041,2025-09-12,13287,3,FALSE,,Meets expectations; room for growth.
23042,13042,2025-02-16,10855,4,TRUE,FALSE,Strong performance; exceeds expectations.
23043,,2025-03-15,11873,3,TRUE,FALSE,
23044,13044,2024-07-05,11805,5,TRUE,TRUE,Outstanding contributor; top performer.
23045,13045,2024-12-03,13229,2,FALSE,FALSE,Needs improvement in key areas.
23046,13046,2025-08-19,13215,4,FALSE,FALSE,Strong performance; exceeds expectations.
23047,13047,2024-06-12,11938,4,TRUE,FALSE,
23048,13048,2024-08-11,11729,4,TRUE,FALSE,Strong performance; exceeds expectations.
23049,13049,2024-04-01,12595,3,TRUE,FALSE,Meets expectations; room for growth.
23050,13050,2024-09-01,10611,3,FALSE,FALSE,Meets expectations; room for growth.
23051,13051,2023-12-24,12372,4,FALSE,FALSE,
23052,13052,2025-05-15,12742,4,TRUE,FALSE,Strong performance; exceeds expectations.
23053,13053,2024-08-12,11283,5,TRUE,FALSE,
23054,13054,2023-12-25,11638,3,FALSE,FALSE,Meets expectations; room for growth.
23055,,2024-08-30,10206,3,TRUE,FALSE,Meets expectations; room for growth.
23056,13056,2024-08-23,10400,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13057,2024-02-05,10606,5,FALSE,FALSE,Outstanding contributor; top performer.
23058,13058,2025-07-24,10679,3,TRUE,FALSE,Meets expectations; room for growth.
23059,,2024-06-25,13454,3,TRUE,FALSE,Meets expectations; room for growth.
23060,13060,2025-08-14,12314,3,TRUE,FALSE,Meets expectations; room for growth.
23061,13061,2025-06-22,12543,3,FALSE,FALSE,Meets expectations; room for growth.
23062,13062,,10980,3,TRUE,FALSE,Meets expectations; room for growth.
23063,13063,2024-01-23,10517,4,FALSE,TRUE,Strong performance; exceeds expectations.
23064,13064,2025-03-21,11942,4,FALSE,FALSE,
23065,13065,2024-06-04,10137,5,FALSE,TRUE,Outstanding contributor; top performer.
23066,13066,2025-05-17,12587,,TRUE,FALSE,Meets expectations; room for growth.
23067,13067,,13432,3,TRUE,FALSE,Meets expectations; room for growth.
23068,13068,2024-07-03,10090,3,TRUE,FALSE,Meets expectations; room for growth.
23069,13069,2024-12-20,10454,3,FALSE,FALSE,Meets expectations; room for growth.
,13070,2024-07-07,10383,,TRUE,FALSE,Strong performance; exceeds expectations.
,13071,2025-09-24,10008,,FALSE,FALSE,Meets expectations; room for growth.
23072,13072,2024-01-01,10332,5,TRUE,FALSE,Outstanding contributor; top performer.
23073,13073,2024-06-20,12099,4,TRUE,FALSE,Strong performance; exceeds expectations.
23074,13074,2024-01-07,12112,1,TRUE,FALSE,Needs improvement in key areas.
23075,13075,2024-01-27,,4,FALSE,FALSE,Strong performance; exceeds expectations.
23076,13076,2024-04-16,13218,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13077,2024-01-13,12587,5,FALSE,FALSE,Outstanding contributor; top performer.
23078,13078,2023-12-13,12754,4,FALSE,FALSE,Strong performance; exceeds expectations.
23079,13079,2025-10-21,10624,4,FALSE,FALSE,Strong performance; exceeds expectations.
23080,13080,2024-06-04,12958,4,FALSE,FALSE,Strong performance; exceeds expectations.
23081,13081,2024-07-09,11218,4,TRUE,FALSE,Strong performance; exceeds expectations.
23082,13082,2025-04-06,10322,4,FALSE,FALSE,Strong performance; exceeds expectations.
,13083,2025-11-19,12703,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13084,2025-07-22,13287,3,TRUE,FALSE,Meets expectations; room for growth.
23085,13085,2025-05-21,10703,4,TRUE,FALSE,Strong performance; exceeds expectations.
23086,13086,2024-11-10,10255,4,TRUE,FALSE,Strong performance; exceeds expectations.
23087,13087,2025-03-19,10614,3,FALSE,FALSE,Meets expectations; room for growth.
23088,13088,2025-05-19,11945,3,FALSE,FALSE,Meets expectations; room for growth.
23089,13089,2025-07-07,11150,4,FALSE,FALSE,
23090,13090,2024-11-23,12385,3,TRUE,FALSE,Meets expectations; room for growth.
23091,13091,2024-06-16,13372,3,FALSE,FALSE,Meets expectations; room for growth.
23092,13092,2025-02-11,10367,4,TRUE,FALSE,Strong performance; exceeds expectations.
23093,13093,2025-11-21,11691,4,FALSE,FALSE,Strong performance; exceeds expectations.
,,2025-03-09,12742,4,TRUE,FALSE,Strong performance; exceeds expectations.
23095,13095,2024-06-05,13372,1,FALSE,FALSE,Needs improvement in key areas.
23096,13096,,10959,,TRUE,FALSE,Strong performance; exceeds expectations.
,13097,2025-08-28,11145,4,FALSE,FALSE,Strong performance; exceeds expectations.
23098,13098,2025-02-14,13245,,TRUE,,Outstanding contributor; top performer.
23099,13099,2025-07-30,11791,4,TRUE,FALSE,Strong performance; exceeds expectations.
23100,13100,2025-06-03,10404,5,TRUE,FALSE,
23101,13101,2025-02-02,11945,4,FALSE,,Strong performance; exceeds expectations.
23102,13102,2024-10-16,11079,4,TRUE,FALSE,Strong performance; exceeds expectations.
23103,13103,2024-06-09,11873,4,TRUE,FALSE,Strong performance; exceeds expectations.
23104,13104,2025-01-14,12587,4,FALSE,TRUE,Strong performance; exceeds expectations.
23105,13105,2025-11-20,10041,5,TRUE,TRUE,Outstanding contributor; top performer.
23106,13106,2024-04-27,10189,5,TRUE,FALSE,Outstanding contributor; top performer.
23107,13107,2024-11-04,10855,,TRUE,FALSE,Needs improvement in key areas.
23108,13108,2025-07-02,10189,5,TRUE,FALSE,Outstanding contributor; top performer.
23109,13109,2024-02-15,11353,3,FALSE,FALSE,Meets expectations; room for growth.
23110,13110,2025-04-04,12646,4,FALSE,FALSE,Strong performance; exceeds expectations.
23111,13111,2024-06-03,10292,3,FALSE,FALSE,Meets expectations; room for growth.
23112,13112,2024-10-31,12758,1,TRUE,FALSE,Needs improvement in key areas.
23113,13113,2023-12-30,13219,1,TRUE,FALSE,
23114,13114,2025-07-04,12309,5,TRUE,FALSE,Outstanding contributor; top performer.
,13115,2024-11-27,11269,5,TRUE,TRUE,Outstanding contributor; top performer.
23116,13116,2025-05-23,,4,TRUE,FALSE,Strong performance; exceeds expectations.
23117,13117,2025-10-25,11337,4,TRUE,,Strong performance; exceeds expectations.
23118,13118,2025-07-24,10103,3,FALSE,FALSE,Meets expectations; room for growth.
23119,,2024-01-05,12019,3,FALSE,FALSE,Meets expectations; room for growth.
23120,13120,2025-04-21,10352,4,TRUE,FALSE,Strong performance; exceeds expectations.
23121,13121,2024-06-26,11578,3,TRUE,FALSE,Meets expectations; room for growth.
23122,13122,,10137,4,TRUE,TRUE,Strong performance; exceeds expectations.
23123,,2025-03-17,10703,3,TRUE,FALSE,Meets expectations; room for growth.
23124,13124,2024-11-06,12214,4,TRUE,TRUE,Strong performance; exceeds expectations.
23125,13125,2025-07-29,11549,4,TRUE,FALSE,Strong performance; exceeds expectations.
23126,13126,2025-04-17,11520,3,TRUE,FALSE,Meets expectations; room for growth.
23127,13127,,10947,5,TRUE,TRUE,Outstanding contributor; top performer.
23128,13128,2025-06-02,12372,3,TRUE,,Meets expectations; room for growth.
23129,13129,2025-08-01,12214,4,TRUE,FALSE,Strong performance; exceeds expectations.
23130,13130,2024-05-28,13028,4,TRUE,FALSE,Strong performance; exceeds expectations.
23131,13131,2025-08-01,10958,4,TRUE,,Strong performance; exceeds expectations.
23132,13132,2025-10-26,13245,3,TRUE,FALSE,Meets expectations; room for growth.
23133,13133,2025-03-02,12214,2,FALSE,FALSE,Needs improvement in key areas.
23134,13134,2025-09-07,12046,4,TRUE,TRUE,Strong performance; exceeds expectations.
23135,13135,2025-09-07,10645,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13136,2024-01-04,10894,3,TRUE,FALSE,
23137,13137,2024-12-31,10014,2,TRUE,FALSE,Needs improvement in key areas.
23138,13138,2025-02-01,,4,FALSE,,Strong performance; exceeds expectations.
23139,13139,2024-01-25,11382,4,TRUE,FALSE,Strong performance; exceeds expectations.
23140,13140,2025-03-25,11782,5,TRUE,FALSE,Outstanding contributor; top performer.
23141,13141,2024-03-09,13372,4,TRUE,FALSE,Strong performance; exceeds expectations.
23142,13142,2024-04-27,12182,,TRUE,FALSE,Meets expectations; room for growth.
23143,13143,2024-05-31,11396,4,FALSE,FALSE,Strong performance; exceeds expectations.
23144,13144,2024-01-22,10958,3,TRUE,FALSE,Meets expectations; room for growth.
23145,13145,2025-08-19,10800,4,TRUE,FALSE,Strong performance; exceeds expectations.
,13146,2025-08-08,10725,5,FALSE,FALSE,Outstanding contributor; top performer.
23147,13147,2025-09-13,11220,5,TRUE,TRUE,Outstanding contributor; top performer.
23148,13148,,13215,5,TRUE,FALSE,Outstanding contributor; top performer.
